id,label,weight,n_classes,n_labels,length,allow_unlabeled,sparse,return_indicator,return_distributions,random_state
495,2,100,0,5,50, True, False, 'sparse', False, 'int'
496,2,100,0,5,50, True, False, 'sparse', False, 'int'
497,2,100,0,5,50, True, False, 'sparse', False, 'int'
498,2,100,0,5,50, True, False, 'sparse', False, 'int'
499,2,100,0,5,50, True, False, 'sparse', False, 'int'
500,2,100,0,5,50, True, False, 'sparse', False, 'int'
501,2,100,0,5,50, True, False, 'sparse', False, 'int'
502,2,100,0,5,50, True, False, 'sparse', False, 'int'
503,2,100,0,5,50, True, False, 'sparse', False, 'int'
504,2,100,0,5,50, True, False, 'sparse', False, 'int'
505,2,100,0,5,50, True, False, 'sparse', False, 'int'
506,2,100,0,5,50, True, False, 'sparse', False, 'int'
507,2,100,0,5,50, True, False, 'sparse', False, 'int'
508,2,100,0,5,50, True, False, 'sparse', False, 'int'
509,2,100,0,5,50, True, False, 'sparse', False, 'int'
510,2,100,0,5,50, True, False, 'sparse', False, 'int'
511,2,100,0,5,50, True, False, 'sparse', False, 'int'
512,2,100,0,5,50, True, False, 'sparse', False, 'int'
513,2,100,0,5,50, True, False, 'sparse', False, 'int'
514,6,100,5,1,10, False, True, 'False', True, 'None'
515,6,100,5,1,10, False, True, 'False', True, 'None'
516,6,100,5,1,10, False, True, 'False', True, 'None'
517,6,100,5,1,10, False, True, 'False', True, 'None'
518,6,100,5,1,10, False, True, 'False', True, 'None'
519,6,100,5,1,10, False, True, 'False', True, 'None'
520,6,100,5,1,10, False, True, 'False', True, 'None'
521,6,100,5,1,10, False, True, 'False', True, 'None'
522,6,100,5,1,10, False, True, 'False', True, 'None'
523,6,100,5,1,10, False, True, 'False', True, 'None'
524,6,100,5,1,10, False, True, 'False', True, 'None'
525,6,100,5,1,10, False, True, 'False', True, 'None'
526,6,100,5,1,10, False, True, 'False', True, 'None'
527,6,100,5,1,10, False, True, 'False', True, 'None'
528,6,100,5,1,10, False, True, 'False', True, 'None'
529,6,100,5,1,10, False, True, 'False', True, 'None'
530,6,100,5,1,10, False, True, 'False', True, 'None'
531,6,100,5,1,10, False, True, 'False', True, 'None'
532,6,100,5,1,10, False, True, 'False', True, 'None'
533,3,100,0,0,0, True, True, 'False', False, 'None'
534,3,100,0,0,0, True, True, 'False', False, 'None'
535,3,100,0,0,0, True, True, 'False', False, 'None'
536,3,100,0,0,0, True, True, 'False', False, 'None'
537,3,100,0,0,0, True, True, 'False', False, 'None'
538,3,100,0,0,0, True, True, 'False', False, 'None'
539,3,100,0,0,0, True, True, 'False', False, 'None'
540,3,100,0,0,0, True, True, 'False', False, 'None'
541,3,100,0,0,0, True, True, 'False', False, 'None'
542,3,100,0,0,0, True, True, 'False', False, 'None'
543,3,100,0,0,0, True, True, 'False', False, 'None'
544,3,100,0,0,0, True, True, 'False', False, 'None'
545,3,100,0,0,0, True, True, 'False', False, 'None'
546,3,100,0,0,0, True, True, 'False', False, 'None'
547,3,100,0,0,0, True, True, 'False', False, 'None'
548,3,100,0,0,0, True, True, 'False', False, 'None'
549,3,100,0,0,0, True, True, 'False', False, 'None'
550,3,100,0,0,0, True, True, 'False', False, 'None'
551,3,100,0,0,0, True, True, 'False', False, 'None'
552,3,100,0,0,0, True, True, 'dense', False, 'int'
553,3,100,0,0,0, True, True, 'dense', False, 'int'
554,3,100,0,0,0, True, True, 'dense', False, 'int'
555,3,100,0,0,0, True, True, 'dense', False, 'int'
556,3,100,0,0,0, True, True, 'dense', False, 'int'
557,3,100,0,0,0, True, True, 'dense', False, 'int'
558,3,100,0,0,0, True, True, 'dense', False, 'int'
559,3,100,0,0,0, True, True, 'dense', False, 'int'
560,3,100,0,0,0, True, True, 'dense', False, 'int'
561,3,100,0,0,0, True, True, 'dense', False, 'int'
562,3,100,0,0,0, True, True, 'dense', False, 'int'
563,3,100,0,0,0, True, True, 'dense', False, 'int'
564,3,100,0,0,0, True, True, 'dense', False, 'int'
565,3,100,0,0,0, True, True, 'dense', False, 'int'
566,3,100,0,0,0, True, True, 'dense', False, 'int'
567,3,100,0,0,0, True, True, 'dense', False, 'int'
568,3,100,0,0,0, True, True, 'dense', False, 'int'
569,3,100,0,0,0, True, True, 'dense', False, 'int'
570,3,100,0,0,0, True, True, 'dense', False, 'int'
571,6,100,0,5,50, True, True, 'dense', True, 'int'
572,6,100,0,5,50, True, True, 'dense', True, 'int'
573,6,100,0,5,50, True, True, 'dense', True, 'int'
574,6,100,0,5,50, True, True, 'dense', True, 'int'
575,6,100,0,5,50, True, True, 'dense', True, 'int'
576,6,100,0,5,50, True, True, 'dense', True, 'int'
577,6,100,0,5,50, True, True, 'dense', True, 'int'
578,6,100,0,5,50, True, True, 'dense', True, 'int'
579,6,100,0,5,50, True, True, 'dense', True, 'int'
580,6,100,0,5,50, True, True, 'dense', True, 'int'
581,6,100,0,5,50, True, True, 'dense', True, 'int'
582,6,100,0,5,50, True, True, 'dense', True, 'int'
583,6,100,0,5,50, True, True, 'dense', True, 'int'
584,6,100,0,5,50, True, True, 'dense', True, 'int'
585,6,100,0,5,50, True, True, 'dense', True, 'int'
586,6,100,0,5,50, True, True, 'dense', True, 'int'
587,6,100,0,5,50, True, True, 'dense', True, 'int'
588,6,100,0,5,50, True, True, 'dense', True, 'int'
589,6,100,0,5,50, True, True, 'dense', True, 'int'
590,3,100,10,0,0, False, True, 'dense', True, 'int'
591,3,100,10,0,0, False, True, 'dense', True, 'int'
592,3,100,10,0,0, False, True, 'dense', True, 'int'
593,3,100,10,0,0, False, True, 'dense', True, 'int'
594,3,100,10,0,0, False, True, 'dense', True, 'int'
595,3,100,10,0,0, False, True, 'dense', True, 'int'
596,3,100,10,0,0, False, True, 'dense', True, 'int'
597,3,100,10,0,0, False, True, 'dense', True, 'int'
598,3,100,10,0,0, False, True, 'dense', True, 'int'
599,3,100,10,0,0, False, True, 'dense', True, 'int'
600,3,100,10,0,0, False, True, 'dense', True, 'int'
601,3,100,10,0,0, False, True, 'dense', True, 'int'
602,3,100,10,0,0, False, True, 'dense', True, 'int'
603,3,100,10,0,0, False, True, 'dense', True, 'int'
604,3,100,10,0,0, False, True, 'dense', True, 'int'
605,3,100,10,0,0, False, True, 'dense', True, 'int'
606,3,100,10,0,0, False, True, 'dense', True, 'int'
607,3,100,10,0,0, False, True, 'dense', True, 'int'
608,3,100,10,0,0, False, True, 'dense', True, 'int'
609,7,100,5,11,50, True, True, 'dense', False, 'None'
610,7,100,5,11,50, True, True, 'dense', False, 'None'
611,7,100,5,11,50, True, True, 'dense', False, 'None'
612,7,100,5,11,50, True, True, 'dense', False, 'None'
613,7,100,5,11,50, True, True, 'dense', False, 'None'
614,7,100,5,11,50, True, True, 'dense', False, 'None'
615,7,100,5,11,50, True, True, 'dense', False, 'None'
616,7,100,5,11,50, True, True, 'dense', False, 'None'
617,7,100,5,11,50, True, True, 'dense', False, 'None'
618,7,100,5,11,50, True, True, 'dense', False, 'None'
619,7,100,5,11,50, True, True, 'dense', False, 'None'
620,7,100,5,11,50, True, True, 'dense', False, 'None'
621,7,100,5,11,50, True, True, 'dense', False, 'None'
622,7,100,5,11,50, True, True, 'dense', False, 'None'
623,7,100,5,11,50, True, True, 'dense', False, 'None'
624,7,100,5,11,50, True, True, 'dense', False, 'None'
625,7,100,5,11,50, True, True, 'dense', False, 'None'
626,7,100,5,11,50, True, True, 'dense', False, 'None'
627,7,100,5,11,50, True, True, 'dense', False, 'None'
628,3,100,0,0,0, True, True, 'dense', False, 'int'
629,3,100,0,0,0, True, True, 'dense', False, 'int'
630,3,100,0,0,0, True, True, 'dense', False, 'int'
631,3,100,0,0,0, True, True, 'dense', False, 'int'
632,3,100,0,0,0, True, True, 'dense', False, 'int'
633,3,100,0,0,0, True, True, 'dense', False, 'int'
634,3,100,0,0,0, True, True, 'dense', False, 'int'
635,3,100,0,0,0, True, True, 'dense', False, 'int'
636,3,100,0,0,0, True, True, 'dense', False, 'int'
637,3,100,0,0,0, True, True, 'dense', False, 'int'
638,3,100,0,0,0, True, True, 'dense', False, 'int'
639,3,100,0,0,0, True, True, 'dense', False, 'int'
640,3,100,0,0,0, True, True, 'dense', False, 'int'
641,3,100,0,0,0, True, True, 'dense', False, 'int'
642,3,100,0,0,0, True, True, 'dense', False, 'int'
643,3,100,0,0,0, True, True, 'dense', False, 'int'
644,3,100,0,0,0, True, True, 'dense', False, 'int'
645,3,100,0,0,0, True, True, 'dense', False, 'int'
646,3,100,0,0,0, True, True, 'dense', False, 'int'
647,6,100,5,2,50, True, True, 'dense', True, 'int'
648,6,100,5,2,50, True, True, 'dense', True, 'int'
649,6,100,5,2,50, True, True, 'dense', True, 'int'
650,6,100,5,2,50, True, True, 'dense', True, 'int'
651,6,100,5,2,50, True, True, 'dense', True, 'int'
652,6,100,5,2,50, True, True, 'dense', True, 'int'
653,6,100,5,2,50, True, True, 'dense', True, 'int'
654,6,100,5,2,50, True, True, 'dense', True, 'int'
655,6,100,5,2,50, True, True, 'dense', True, 'int'
656,6,100,5,2,50, True, True, 'dense', True, 'int'
657,6,100,5,2,50, True, True, 'dense', True, 'int'
658,6,100,5,2,50, True, True, 'dense', True, 'int'
659,6,100,5,2,50, True, True, 'dense', True, 'int'
660,6,100,5,2,50, True, True, 'dense', True, 'int'
661,6,100,5,2,50, True, True, 'dense', True, 'int'
662,6,100,5,2,50, True, True, 'dense', True, 'int'
663,6,100,5,2,50, True, True, 'dense', True, 'int'
664,6,100,5,2,50, True, True, 'dense', True, 'int'
665,6,100,5,2,50, True, True, 'dense', True, 'int'
666,7,100,2,2,50, True, True, 'False', False, 'None'
667,7,100,2,2,50, True, True, 'False', False, 'None'
668,7,100,2,2,50, True, True, 'False', False, 'None'
669,7,100,2,2,50, True, True, 'False', False, 'None'
670,7,100,2,2,50, True, True, 'False', False, 'None'
671,7,100,2,2,50, True, True, 'False', False, 'None'
672,7,100,2,2,50, True, True, 'False', False, 'None'
673,7,100,2,2,50, True, True, 'False', False, 'None'
674,7,100,2,2,50, True, True, 'False', False, 'None'
675,7,100,2,2,50, True, True, 'False', False, 'None'
676,7,100,2,2,50, True, True, 'False', False, 'None'
677,7,100,2,2,50, True, True, 'False', False, 'None'
678,7,100,2,2,50, True, True, 'False', False, 'None'
679,7,100,2,2,50, True, True, 'False', False, 'None'
680,7,100,2,2,50, True, True, 'False', False, 'None'
681,7,100,2,2,50, True, True, 'False', False, 'None'
682,7,100,2,2,50, True, True, 'False', False, 'None'
683,7,100,2,2,50, True, True, 'False', False, 'None'
684,7,100,2,2,50, True, True, 'False', False, 'None'
685,3,100,5,0,0, True, True, 'False', True, 'None'
686,3,100,5,0,0, True, True, 'False', True, 'None'
687,3,100,5,0,0, True, True, 'False', True, 'None'
688,3,100,5,0,0, True, True, 'False', True, 'None'
689,3,100,5,0,0, True, True, 'False', True, 'None'
690,3,100,5,0,0, True, True, 'False', True, 'None'
691,3,100,5,0,0, True, True, 'False', True, 'None'
692,3,100,5,0,0, True, True, 'False', True, 'None'
693,3,100,5,0,0, True, True, 'False', True, 'None'
694,3,100,5,0,0, True, True, 'False', True, 'None'
695,3,100,5,0,0, True, True, 'False', True, 'None'
696,3,100,5,0,0, True, True, 'False', True, 'None'
697,3,100,5,0,0, True, True, 'False', True, 'None'
698,3,100,5,0,0, True, True, 'False', True, 'None'
699,3,100,5,0,0, True, True, 'False', True, 'None'
700,3,100,5,0,0, True, True, 'False', True, 'None'
701,3,100,5,0,0, True, True, 'False', True, 'None'
702,3,100,5,0,0, True, True, 'False', True, 'None'
703,3,100,5,0,0, True, True, 'False', True, 'None'
