id,samples,features,info,class,n_jobs,solver,penalty,dual,tol,C,fit_intercept,intercept_scale,iteration,mutli-class
4097,56000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4098,57000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4099,58000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4100,59000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4101,60000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4102,61000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4103,62000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4104,63000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4105,64000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4106,65000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4107,66000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4108,67000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4109,68000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4110,69000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4111,70000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4112,71000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4113,72000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4114,73000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4115,74000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4116,75000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4117,76000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4118,77000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4119,78000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4120,79000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4121,80000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4122,81000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4123,82000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4124,83000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4125,84000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4126,85000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4127,86000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4128,87000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4129,88000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4130,89000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4131,90000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4132,91000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4133,92000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4134,93000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4135,94000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4136,95000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4137,96000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4138,97000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4139,98000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4140,99000,50,2,2,1, 'saga', 'l2', False,0,10, True,1,100, 'multinomial'
4141,10000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4142,11000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4143,12000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4144,13000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4145,14000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4146,15000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4147,16000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4148,17000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4149,18000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4150,19000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4151,20000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4152,21000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4153,22000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4154,23000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4155,24000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4156,25000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4157,26000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4158,27000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4159,28000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4160,29000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4161,30000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4162,31000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4163,32000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4164,33000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4165,34000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4166,35000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4167,36000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4168,37000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4169,38000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4170,39000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4171,40000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4172,41000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4173,42000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4174,43000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4175,44000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4176,45000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4177,46000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4178,47000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4179,48000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4180,49000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4181,50000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4182,51000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4183,52000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4184,53000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4185,54000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4186,55000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4187,56000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4188,57000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4189,58000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4190,59000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4191,60000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4192,61000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4193,62000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4194,63000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4195,64000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4196,65000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4197,66000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4198,67000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4199,68000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4200,69000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4201,70000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4202,71000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4203,72000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4204,73000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4205,74000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4206,75000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4207,76000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4208,77000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4209,78000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4210,79000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4211,80000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4212,81000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4213,82000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4214,83000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4215,84000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4216,85000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4217,86000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4218,87000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4219,88000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4220,89000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4221,90000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4222,91000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4223,92000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4224,93000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4225,94000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4226,95000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4227,96000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4228,97000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4229,98000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4230,99000,50,2,2,1, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
4231,10000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4232,11000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4233,12000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4234,13000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4235,14000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4236,15000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4237,16000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4238,17000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4239,18000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4240,19000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4241,20000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4242,21000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4243,22000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4244,23000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4245,24000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4246,25000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4247,26000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4248,27000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4249,28000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4250,29000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4251,30000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4252,31000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4253,32000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4254,33000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4255,34000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4256,35000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4257,36000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4258,37000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4259,38000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4260,39000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4261,40000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4262,41000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4263,42000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4264,43000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4265,44000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4266,45000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4267,46000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4268,47000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4269,48000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4270,49000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4271,50000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4272,51000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4273,52000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4274,53000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4275,54000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4276,55000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4277,56000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4278,57000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4279,58000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4280,59000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4281,60000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4282,61000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4283,62000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4284,63000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4285,64000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4286,65000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4287,66000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4288,67000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4289,68000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4290,69000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4291,70000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4292,71000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4293,72000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4294,73000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4295,74000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4296,75000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4297,76000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4298,77000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4299,78000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4300,79000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4301,80000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4302,81000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4303,82000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4304,83000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4305,84000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4306,85000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4307,86000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4308,87000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4309,88000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4310,89000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4311,90000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4312,91000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4313,92000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4314,93000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4315,94000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4316,95000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4317,96000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4318,97000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4319,98000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4320,99000,20,2,2,6, 'saga', 'l2', True,1,10, True,1,100, 'ovr'
4321,10000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4322,11000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4323,12000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4324,13000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4325,14000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4326,15000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4327,16000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4328,17000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4329,18000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4330,19000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4331,20000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4332,21000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4333,22000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4334,23000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4335,24000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4336,25000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4337,26000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4338,27000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4339,28000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4340,29000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4341,30000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4342,31000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4343,32000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4344,33000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4345,34000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4346,35000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4347,36000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4348,37000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4349,38000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4350,39000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4351,40000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4352,41000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4353,42000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4354,43000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4355,44000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4356,45000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4357,46000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4358,47000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4359,48000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4360,49000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4361,50000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4362,51000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4363,52000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4364,53000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4365,54000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4366,55000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4367,56000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4368,57000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4369,58000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4370,59000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4371,60000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4372,61000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4373,62000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4374,63000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4375,64000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4376,65000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4377,66000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4378,67000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4379,68000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4380,69000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4381,70000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4382,71000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4383,72000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4384,73000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4385,74000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4386,75000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4387,76000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4388,77000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4389,78000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4390,79000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4391,80000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4392,81000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4393,82000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4394,83000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4395,84000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4396,85000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4397,86000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4398,87000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4399,88000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4400,89000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4401,90000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4402,91000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4403,92000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4404,93000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4405,94000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4406,95000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4407,96000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4408,97000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4409,98000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
4410,99000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,1,100, 'ovr'
